carat,cut,color,clarity,depth,table,price,x,y,z,price_capped,price_per_carat
0.73,Very Good,F,VS2,58.9,60.0,2503,5.9,5.81,3.45,2503.0,3428.7671232876714
0.63,Ideal,E,VS1,61.5,56.0,2503,5.5,5.53,3.39,2503.0,3973.015873015873
0.9,Good,I,SI2,64.0,55.0,2503,6.11,6.05,3.89,2503.0,2781.111111111111
0.81,Very Good,H,SI2,62.1,56.0,2504,5.95,5.99,3.71,2504.0,3091.358024691358
0.73,Premium,F,SI1,61.9,60.0,2504,5.78,5.81,3.59,2504.0,3430.13698630137
0.73,Ideal,D,SI2,62.4,56.0,2504,5.72,5.75,3.58,2504.0,3430.13698630137
0.7,Premium,F,SI1,62.1,58.0,2504,5.64,5.7,3.52,2504.0,3577.1428571428573
0.52,Ideal,F,IF,60.3,57.0,2504,5.23,5.28,3.17,2504.0,4815.384615384615
0.74,Very Good,G,SI2,60.3,57.0,2505,5.85,5.87,3.54,2505.0,3385.135135135135
0.72,Very Good,H,SI1,60.3,55.0,2505,5.84,5.85,3.52,2505.0,3479.166666666667
0.54,Premium,D,VVS2,62.0,59.0,2505,5.17,5.22,3.22,2505.0,4638.888888888889
0.71,Very Good,F,SI1,59.0,61.0,2505,5.84,5.88,3.46,2505.0,3528.169014084507
0.71,Ideal,D,SI2,61.0,56.0,2505,5.77,5.8,3.53,2505.0,3528.169014084507
0.44,Ideal,G,IF,61.6,55.0,2506,4.9,4.93,3.03,2506.0,5695.454545454545
0.7,Very Good,G,VS2,60.6,60.0,2507,5.67,5.78,3.47,2507.0,3581.4285714285716
0.7,Very Good,G,VS2,61.9,55.0,2507,5.63,5.71,3.51,2507.0,3581.4285714285716
0.7,Very Good,G,VS2,62.7,57.0,2507,5.65,5.7,3.56,2507.0,3581.4285714285716
0.7,Very Good,F,VS2,63.0,58.0,2507,5.59,5.62,3.53,2507.0,3581.4285714285716
0.62,Ideal,G,VVS2,62.6,57.0,2507,5.42,5.47,3.41,2507.0,4043.548387096774
0.57,Ideal,E,VVS2,61.0,57.0,2507,5.37,5.36,3.27,2507.0,4398.245614035088
0.7,Ideal,G,VS2,60.8,57.0,2507,5.67,5.74,3.47,2507.0,3581.4285714285716
0.79,Ideal,I,SI1,61.2,55.0,2507,5.95,5.98,3.65,2507.0,3173.417721518987
0.57,Premium,E,VVS2,60.0,61.0,2507,5.44,5.36,3.24,2507.0,4398.245614035088
0.8,Premium,I,SI1,60.9,60.0,2507,6.01,5.95,3.64,2507.0,3133.75
0.57,Ideal,F,VVS1,60.7,57.0,2507,5.39,5.36,3.26,2507.0,4398.245614035088
0.7,Very Good,H,VS2,57.9,62.0,2508,5.8,5.9,3.39,2508.0,3582.857142857143
0.71,Very Good,D,SI1,63.1,56.0,2508,5.66,5.62,3.56,2508.0,3532.3943661971834
0.62,Ideal,D,VS1,61.9,57.0,2508,5.47,5.55,3.41,2508.0,4045.1612903225805
0.58,Ideal,G,IF,60.9,57.0,2508,5.39,5.46,3.3,2508.0,4324.137931034483
0.82,Fair,F,SI2,56.7,70.0,2508,6.28,6.16,3.53,2508.0,3058.5365853658536
0.7,Very Good,D,SI1,63.2,55.0,2509,5.62,5.65,3.56,2509.0,3584.2857142857147
0.58,Ideal,F,VVS2,62.0,56.0,2509,5.32,5.36,3.31,2509.0,4325.862068965517
0.58,Ideal,F,VVS2,62.2,56.0,2509,5.32,5.35,3.32,2509.0,4325.862068965517
0.6,Ideal,G,VVS1,61.5,56.0,2509,5.44,5.47,3.35,2509.0,4181.666666666667
0.56,Ideal,G,VVS2,61.0,57.0,2510,5.32,5.36,3.26,2510.0,4482.142857142857
0.73,Premium,E,SI1,61.8,59.0,2510,5.8,5.73,3.56,2510.0,3438.356164383562
0.56,Ideal,F,VVS1,62.1,56.0,2510,5.29,5.3,3.29,2510.0,4482.142857142857
0.65,Premium,G,VVS1,59.3,57.0,2510,5.59,5.47,3.28,2510.0,3861.5384615384614
0.71,Very Good,E,SI1,63.1,58.0,2511,5.65,5.69,3.58,2511.0,3536.6197183098593
0.72,Ideal,I,VS2,62.2,56.0,2511,5.69,5.75,3.56,2511.0,3487.5
0.6,Good,E,VVS2,64.2,55.0,2511,5.31,5.34,3.42,2511.0,4185.0
0.71,Good,E,SI1,60.8,62.0,2511,5.7,5.74,3.48,2511.0,3536.6197183098593
0.71,Ideal,E,SI2,59.5,57.0,2511,5.87,5.82,3.48,2511.0,3536.6197183098593
0.71,Ideal,G,VS2,62.5,57.0,2511,5.72,5.68,3.56,2511.0,3536.6197183098593
0.71,Ideal,G,VS2,61.7,57.0,2511,5.75,5.72,3.54,2511.0,3536.6197183098593
0.71,Ideal,E,SI2,65.5,55.0,2511,5.62,5.56,3.66,2511.0,3536.6197183098593
0.52,Ideal,E,VS1,61.4,57.0,2512,5.21,5.18,3.19,2512.0,4830.7692307692305
0.7,Very Good,G,VS1,60.8,56.0,2512,5.72,5.76,3.49,2512.0,3588.571428571429
0.7,Premium,G,VS1,61.0,59.0,2512,5.68,5.77,3.49,2512.0,3588.571428571429
0.7,Ideal,G,VS1,60.6,57.0,2512,5.7,5.75,3.47,2512.0,3588.571428571429
0.7,Premium,G,VS1,61.4,59.0,2512,5.59,5.74,3.51,2512.0,3588.571428571429
0.7,Premium,G,VS1,62.6,60.0,2512,5.58,5.66,3.52,2512.0,3588.571428571429
0.7,Good,D,SI1,63.6,60.0,2512,5.59,5.51,3.51,2512.0,3588.571428571429
0.82,Premium,G,SI2,60.7,61.0,2512,6.01,5.98,3.64,2512.0,3063.4146341463415
0.74,Premium,E,SI2,58.8,60.0,2512,5.93,5.91,3.48,2512.0,3394.5945945945946
0.82,Good,G,SI2,63.8,60.0,2512,5.89,5.84,3.74,2512.0,3063.4146341463415
0.78,Very Good,E,SI2,60.0,63.0,2512,5.99,5.95,3.58,2512.0,3220.5128205128203
0.7,Premium,D,SI1,61.2,58.0,2512,5.74,5.7,3.5,2512.0,3588.571428571429
1.3,Fair,H,I1,64.4,57.0,2512,6.93,6.86,4.44,2512.0,1932.3076923076922
0.77,Very Good,I,VS2,63.2,58.0,2513,5.79,5.85,3.68,2513.0,3263.6363636363635
0.77,Very Good,H,VS2,63.0,57.0,2513,5.79,5.87,3.67,2513.0,3263.6363636363635
0.7,Very Good,G,VS2,58.2,59.0,2513,5.87,5.95,3.44,2513.0,3590.0000000000005
0.73,Ideal,I,VVS2,61.9,55.0,2513,5.8,5.84,3.6,2513.0,3442.4657534246576
0.75,Very Good,H,VS1,59.3,59.0,2513,5.87,6.0,3.52,2513.0,3350.6666666666665
0.7,Very Good,I,VVS1,61.2,58.0,2513,5.65,5.72,3.48,2513.0,3590.0000000000005
0.7,Premium,I,VVS1,61.2,59.0,2513,5.65,5.69,3.47,2513.0,3590.0000000000005
0.7,Very Good,E,VS2,61.7,60.0,2513,5.67,5.7,3.51,2513.0,3590.0000000000005
0.7,Very Good,H,VS2,63.0,55.4,2513,5.67,5.7,3.58,2513.0,3590.0000000000005
0.7,Ideal,I,VVS1,62.3,55.0,2513,5.64,5.7,3.53,2513.0,3590.0000000000005
0.7,Very Good,E,VS2,62.6,56.0,2513,5.65,5.69,3.55,2513.0,3590.0000000000005
0.7,Very Good,I,VVS1,62.9,58.0,2513,5.65,5.67,3.56,2513.0,3590.0000000000005
0.7,Premium,I,VVS1,59.1,60.0,2513,5.77,5.8,3.42,2513.0,3590.0000000000005
0.7,Premium,H,VVS2,62.1,58.0,2513,5.66,5.71,3.53,2513.0,3590.0000000000005
0.63,Ideal,E,VS2,60.8,57.0,2513,5.53,5.55,3.37,2513.0,3988.8888888888887
0.63,Ideal,E,VS2,61.5,56.0,2513,5.48,5.54,3.39,2513.0,3988.8888888888887
0.71,Ideal,G,SI1,62.1,54.0,2513,5.72,5.77,3.57,2513.0,3539.43661971831
0.71,Ideal,G,SI1,62.1,54.0,2513,5.72,5.75,3.56,2513.0,3539.43661971831
0.7,Very Good,E,SI2,62.6,57.0,2514,5.64,5.67,3.54,2514.0,3591.4285714285716
0.72,Ideal,D,SI2,61.1,58.0,2514,5.76,5.79,3.53,2514.0,3491.666666666667
0.72,Ideal,F,SI1,62.4,57.0,2514,5.71,5.74,3.57,2514.0,3491.666666666667
0.53,Premium,E,VVS1,60.8,59.0,2514,5.23,5.17,3.16,2514.0,4743.396226415094
0.53,Premium,D,VVS2,62.7,60.0,2514,5.19,5.12,3.23,2514.0,4743.396226415094
0.71,Very Good,G,SI1,61.6,61.0,2515,5.7,5.72,3.52,2515.0,3542.253521126761
0.78,Very Good,F,SI2,63.0,57.0,2515,5.85,5.9,3.7,2515.0,3224.358974358974
0.59,Premium,D,VVS2,62.6,58.0,2515,5.34,5.4,3.36,2515.0,4262.71186440678
0.71,Premium,G,VS2,62.8,58.0,2515,5.74,5.69,3.59,2515.0,3542.253521126761
0.71,Ideal,G,VS2,62.4,57.0,2515,5.69,5.66,3.54,2515.0,3542.253521126761
0.59,Ideal,E,VVS2,61.8,56.0,2515,5.39,5.42,3.34,2515.0,4262.71186440678
0.59,Ideal,E,VVS2,61.0,58.0,2515,5.39,5.43,3.3,2515.0,4262.71186440678
0.7,Ideal,F,SI1,62.3,56.0,2515,5.68,5.72,3.55,2515.0,3592.857142857143
0.7,Ideal,F,SI1,62.7,57.0,2515,5.66,5.7,3.56,2515.0,3592.857142857143
0.71,Very Good,G,VS2,63.1,58.0,2515,5.69,5.6,3.56,2515.0,3542.253521126761
0.71,Premium,G,VS2,60.4,61.0,2515,5.81,5.77,3.5,2515.0,3542.253521126761
0.81,Premium,G,SI2,62.5,57.0,2515,5.95,5.89,3.7,2515.0,3104.938271604938
0.7,Ideal,G,VS2,61.2,57.0,2515,5.77,5.7,3.51,2515.0,3592.857142857143
0.7,Fair,F,VS2,66.4,53.0,2516,5.51,5.49,3.65,2516.0,3594.2857142857147
0.71,Premium,E,SI1,61.8,56.0,2516,5.77,5.72,3.55,2516.0,3543.661971830986
0.71,Ideal,D,SI2,60.4,56.0,2516,5.79,5.83,3.51,2516.0,3543.661971830986
0.68,Good,F,VS1,60.0,60.8,2516,5.67,5.71,3.41,2516.0,3699.9999999999995
0.71,Very Good,E,SI1,63.2,57.0,2516,5.72,5.67,3.6,2516.0,3543.661971830986
0.7,Ideal,F,SI1,61.1,57.0,2516,5.75,5.71,3.5,2516.0,3594.2857142857147
0.7,Very Good,G,SI1,64.3,56.0,2517,5.56,5.58,3.58,2517.0,3595.714285714286
0.75,Very Good,E,SI1,62.4,57.0,2517,5.79,5.85,3.63,2517.0,3356.0
0.76,Very Good,H,VS2,63.4,58.0,2517,5.78,5.74,3.65,2517.0,3311.842105263158
0.8,Ideal,G,SI2,62.0,56.0,2517,5.98,5.92,3.69,2517.0,3146.25
0.71,Good,H,VVS2,63.0,59.0,2517,5.64,5.67,3.56,2517.0,3545.0704225352115
0.96,Fair,J,SI1,67.3,56.0,2517,6.06,6.01,4.06,2517.0,2621.875
0.71,Ideal,G,SI1,61.7,56.0,2518,5.74,5.77,3.55,2518.0,3546.478873239437
0.7,Premium,E,SI1,61.9,60.0,2518,5.67,5.6,3.49,2518.0,3597.1428571428573
0.7,Very Good,E,SI1,63.2,57.0,2518,5.63,5.61,3.55,2518.0,3597.1428571428573
0.76,Fair,D,SI2,55.5,69.0,2518,6.16,6.07,3.39,2518.0,3313.157894736842
0.73,Premium,D,SI2,62.4,58.0,2519,5.72,5.67,3.56,2519.0,3450.6849315068494
0.71,Very Good,D,SI2,60.2,58.0,2519,5.76,5.8,3.48,2519.0,3547.887323943662
0.77,Ideal,E,SI2,61.0,57.0,2519,5.91,5.93,3.61,2519.0,3271.4285714285716
0.77,Premium,E,SI2,60.8,58.0,2519,5.96,5.98,3.63,2519.0,3271.4285714285716
0.73,Ideal,I,VVS2,62.3,55.0,2519,5.77,5.76,3.59,2519.0,3450.6849315068494
0.73,Premium,I,VVS2,60.6,58.0,2519,5.84,5.78,3.52,2519.0,3450.6849315068494
0.73,Premium,I,VVS2,61.5,58.0,2519,5.78,5.73,3.54,2519.0,3450.6849315068494
0.73,Premium,H,VS2,61.0,58.0,2519,5.84,5.76,3.54,2519.0,3450.6849315068494
1.01,Premium,H,I1,60.1,58.0,2520,6.49,6.44,3.89,2520.0,2495.0495049504952
0.82,Ideal,I,VS1,62.3,57.0,2522,5.98,6.02,3.74,2522.0,3075.6097560975613
0.56,Ideal,F,VVS2,61.1,56.0,2522,5.35,5.37,3.27,2522.0,4503.571428571428
0.71,Ideal,H,VS2,61.4,57.0,2522,5.71,5.75,3.52,2522.0,3552.1126760563384
0.71,Ideal,G,SI1,59.7,60.0,2522,5.79,5.81,3.46,2522.0,3552.1126760563384
0.73,Very Good,E,SI1,63.3,60.0,2523,5.65,5.7,3.59,2523.0,3456.1643835616437
0.51,Good,E,VVS2,60.7,57.7,2523,5.17,5.19,3.14,2523.0,4947.058823529412
0.75,Ideal,H,SI1,62.9,57.0,2523,5.75,5.8,3.63,2523.0,3364.0
0.73,Ideal,E,SI1,62.1,59.0,2523,5.74,5.79,3.58,2523.0,3456.1643835616437
0.77,Good,D,SI2,64.9,53.0,2523,5.84,5.75,3.76,2523.0,3276.6233766233768
0.6,Ideal,G,VVS1,62.0,55.5,2524,5.37,5.42,3.35,2524.0,4206.666666666667
0.51,Ideal,E,VVS1,62.3,53.7,2524,5.1,5.12,3.19,2524.0,4949.019607843137
0.51,Ideal,F,IF,62.4,55.0,2524,5.11,5.14,3.2,2524.0,4949.019607843137
0.77,Premium,I,VS1,62.6,55.0,2524,5.9,5.85,3.68,2524.0,3277.9220779220777
0.71,Very Good,D,SI1,63.3,59.0,2525,5.55,5.66,3.55,2525.0,3556.3380281690143
0.5,Premium,D,VVS1,61.5,58.0,2525,5.12,5.06,3.13,2525.0,5050.0
0.71,Ideal,I,VS1,61.5,55.0,2525,5.73,5.78,3.54,2525.0,3556.3380281690143
0.71,Ideal,I,VS1,61.3,57.0,2525,5.73,5.75,3.51,2525.0,3556.3380281690143
0.71,Ideal,I,VS1,60.9,55.0,2525,5.8,5.81,3.53,2525.0,3556.3380281690143
0.71,Ideal,F,SI2,61.4,55.0,2525,5.76,5.78,3.54,2525.0,3556.3380281690143
0.7,Good,D,SI1,58.0,60.0,2525,5.79,5.93,3.4,2525.0,3607.1428571428573
0.72,Ideal,E,SI2,61.4,55.0,2526,5.78,5.8,3.56,2526.0,3508.3333333333335
0.68,Ideal,G,VS1,61.7,55.0,2526,5.71,5.66,3.51,2526.0,3714.705882352941
0.63,Ideal,E,VS1,61.5,56.0,2526,5.53,5.5,3.39,2526.0,4009.5238095238096
0.7,Very Good,G,VS2,60.0,58.0,2527,5.73,5.77,3.45,2527.0,3610.0000000000005
0.73,Premium,F,SI1,62.1,58.0,2527,5.74,5.72,3.56,2527.0,3461.6438356164385
0.51,Ideal,E,VVS1,62.0,57.0,2527,5.12,5.14,3.18,2527.0,4954.901960784314
0.6,Ideal,D,VS1,61.9,54.9,2527,5.4,5.43,3.35,2527.0,4211.666666666667
0.7,Premium,F,SI1,62.1,58.0,2527,5.7,5.64,3.52,2527.0,3610.0000000000005
0.73,Premium,F,SI1,61.7,58.0,2527,5.74,5.7,3.53,2527.0,3461.6438356164385
0.73,Ideal,F,SI1,59.6,57.0,2527,5.88,5.86,3.5,2527.0,3461.6438356164385
0.73,Premium,F,SI1,61.9,60.0,2527,5.81,5.78,3.59,2527.0,3461.6438356164385
0.74,Premium,E,SI2,61.3,59.0,2527,5.83,5.78,3.56,2527.0,3414.864864864865
0.6,Very Good,G,VVS1,61.2,56.0,2528,5.41,5.46,3.32,2528.0,4213.333333333334
0.77,Premium,G,SI1,62.6,58.0,2528,5.85,5.88,3.67,2528.0,3283.116883116883
0.7,Ideal,F,SI1,62.8,56.0,2528,5.63,5.68,3.55,2528.0,3611.4285714285716
0.7,Ideal,F,SI1,61.5,57.0,2528,5.67,5.74,3.51,2528.0,3611.4285714285716
0.7,Ideal,F,SI1,61.8,56.0,2528,5.68,5.75,3.53,2528.0,3611.4285714285716
0.58,Ideal,G,IF,62.1,56.0,2528,5.35,5.37,3.32,2528.0,4358.620689655173
0.58,Ideal,G,IF,61.3,56.0,2528,5.36,5.39,3.29,2528.0,4358.620689655173
0.71,Premium,F,SI1,59.0,61.0,2528,5.88,5.84,3.46,2528.0,3560.56338028169
0.8,Ideal,F,SI2,62.4,57.0,2529,5.92,5.97,3.71,2529.0,3161.25
0.58,Ideal,E,VVS2,62.1,56.0,2529,5.33,5.36,3.32,2529.0,4360.344827586207
0.5,Ideal,F,IF,60.6,58.0,2529,5.13,5.16,3.12,2529.0,5058.0
0.72,Very Good,I,VVS2,62.5,56.0,2530,5.7,5.72,3.57,2530.0,3513.888888888889
0.76,Very Good,I,VS1,59.8,61.0,2530,5.92,5.96,3.55,2530.0,3328.9473684210525
0.76,Very Good,E,SI2,62.0,54.0,2530,5.84,5.91,3.64,2530.0,3328.9473684210525
0.7,Ideal,I,VVS2,61.8,56.0,2530,5.69,5.75,3.54,2530.0,3614.2857142857147
0.72,Ideal,I,VVS2,61.7,55.0,2530,5.71,5.76,3.54,2530.0,3513.888888888889
0.7,Ideal,I,VVS2,61.1,56.0,2530,5.73,5.76,3.52,2530.0,3614.2857142857147
0.74,Premium,H,VS2,60.2,58.0,2530,5.88,5.92,3.55,2530.0,3418.9189189189187
0.72,Premium,F,VS2,60.8,58.0,2530,5.78,5.74,3.5,2530.0,3513.888888888889
0.71,Ideal,I,VVS1,62.4,57.0,2530,5.67,5.71,3.55,2530.0,3563.380281690141
0.7,Ideal,H,VS1,61.6,55.0,2530,5.73,5.76,3.54,2530.0,3614.2857142857147
0.72,Ideal,E,SI2,62.5,55.0,2530,5.69,5.74,3.57,2530.0,3513.888888888889
1.0,Fair,H,SI2,67.8,53.0,2530,6.08,6.02,4.1,2530.0,2530.0
0.71,Very Good,E,SI1,63.0,58.0,2531,5.68,5.72,3.59,2531.0,3564.7887323943664
0.71,Ideal,D,SI1,61.2,53.0,2531,5.8,5.76,3.54,2531.0,3564.7887323943664
0.71,Premium,H,VS2,62.8,56.0,2531,5.75,5.68,3.59,2531.0,3564.7887323943664
0.72,Very Good,I,VVS2,61.7,55.0,2532,5.76,5.81,3.57,2532.0,3516.666666666667
0.77,Very Good,J,VVS1,62.8,58.0,2532,5.78,5.84,3.65,2532.0,3288.311688311688
0.74,Premium,H,VS2,62.1,56.0,2532,5.83,5.79,3.61,2532.0,3421.6216216216217
0.76,Very Good,F,SI1,62.7,57.0,2533,5.81,5.86,3.66,2533.0,3332.8947368421054
0.65,Ideal,E,VS1,61.4,59.0,2533,5.53,5.57,3.41,2533.0,3896.9230769230767
0.6,Ideal,G,IF,62.2,55.0,2533,5.36,5.44,3.36,2533.0,4221.666666666667
0.81,Premium,H,SI2,62.2,56.0,2534,5.98,5.92,3.7,2534.0,3128.395061728395
0.57,Ideal,E,VVS2,61.9,55.0,2534,5.34,5.36,3.31,2534.0,4445.6140350877195
0.81,Good,H,SI1,63.0,58.0,2534,5.79,5.87,3.67,2534.0,3128.395061728395
0.7,Premium,G,VS1,61.0,59.0,2535,5.77,5.68,3.49,2535.0,3621.4285714285716
0.58,Premium,E,VS2,61.5,58.0,2535,5.41,5.38,3.32,2535.0,4370.689655172414
0.7,Ideal,F,VS2,60.8,56.0,2535,5.77,5.71,3.49,2535.0,3621.4285714285716
0.7,Ideal,F,VS2,62.0,57.0,2535,5.71,5.67,3.53,2535.0,3621.4285714285716
0.7,Very Good,G,VS1,63.2,56.0,2535,5.61,5.56,3.53,2535.0,3621.4285714285716
0.7,Premium,G,VS1,62.8,57.0,2535,5.67,5.64,3.55,2535.0,3621.4285714285716
0.7,Premium,G,VS1,62.6,60.0,2535,5.66,5.58,3.52,2535.0,3621.4285714285716
0.7,Ideal,G,VS1,60.6,57.0,2535,5.75,5.7,3.47,2535.0,3621.4285714285716
0.7,Premium,G,VS1,61.4,59.0,2535,5.74,5.59,3.51,2535.0,3621.4285714285716
0.7,Ideal,H,VVS2,61.5,56.0,2536,5.74,5.71,3.52,2536.0,3622.857142857143
0.7,Ideal,G,VS2,62.1,57.0,2536,5.66,5.7,3.53,2536.0,3622.857142857143
0.7,Ideal,I,VVS1,62.3,55.0,2536,5.7,5.64,3.53,2536.0,3622.857142857143
0.7,Premium,I,VVS1,61.2,59.0,2536,5.69,5.65,3.47,2536.0,3622.857142857143
0.7,Premium,I,VVS1,61.2,58.0,2536,5.72,5.65,3.48,2536.0,3622.857142857143
0.9,Fair,F,SI2,69.0,59.0,2536,5.89,5.82,4.04,2536.0,2817.777777777778
0.7,Premium,I,VVS1,62.9,58.0,2536,5.67,5.65,3.56,2536.0,3622.857142857143
0.7,Premium,I,VVS1,59.1,60.0,2536,5.8,5.77,3.42,2536.0,3622.857142857143
0.9,Fair,J,SI2,66.6,54.0,2536,6.05,5.99,4.01,2536.0,2817.777777777778
0.7,Ideal,H,SI1,60.6,57.0,2536,5.77,5.74,3.48,2536.0,3622.857142857143
0.7,Ideal,H,VS2,63.0,55.0,2536,5.7,5.67,3.58,2536.0,3622.857142857143
0.7,Premium,H,VVS2,62.1,58.0,2536,5.71,5.66,3.53,2536.0,3622.857142857143
0.7,Premium,H,VVS2,58.8,58.0,2536,5.88,5.78,3.43,2536.0,3622.857142857143
0.9,Fair,I,SI2,65.3,57.0,2536,5.98,5.93,3.89,2536.0,2817.777777777778
0.7,Premium,D,SI2,61.9,58.0,2536,5.71,5.67,3.52,2536.0,3622.857142857143
0.7,Very Good,E,SI1,60.9,59.0,2537,5.67,5.76,3.48,2537.0,3624.2857142857147
0.7,Very Good,E,SI1,63.0,55.0,2537,5.61,5.66,3.55,2537.0,3624.2857142857147
0.71,Ideal,G,VS2,61.6,55.0,2537,5.74,5.78,3.55,2537.0,3573.2394366197186
0.7,Ideal,E,SI1,62.8,56.0,2537,5.69,5.72,3.58,2537.0,3624.2857142857147
0.7,Ideal,E,SI1,60.6,57.0,2537,5.71,5.77,3.48,2537.0,3624.2857142857147
0.7,Ideal,E,SI1,61.9,55.0,2537,5.74,5.77,3.56,2537.0,3624.2857142857147
0.7,Very Good,G,VS2,63.3,57.0,2538,5.62,5.66,3.57,2538.0,3625.714285714286
0.59,Premium,D,VVS2,62.6,58.0,2538,5.4,5.34,3.36,2538.0,4301.6949152542375
0.97,Fair,J,SI2,60.8,67.0,2538,6.41,6.32,3.87,2538.0,2616.494845360825
0.7,Very Good,G,VS2,59.3,60.0,2539,5.77,5.83,3.43,2539.0,3627.1428571428573
0.79,Good,D,SI2,63.9,56.0,2539,5.89,5.84,3.75,2539.0,3213.924050632911
0.72,Ideal,I,VS1,60.7,57.0,2539,5.78,5.81,3.51,2539.0,3526.388888888889
0.79,Ideal,I,SI1,60.5,58.0,2539,5.97,5.99,3.62,2539.0,3213.924050632911
0.73,Fair,D,SI1,64.5,56.0,2539,5.7,5.65,3.66,2539.0,3478.082191780822
0.96,Fair,G,SI2,66.8,61.0,2539,6.15,6.04,4.07,2539.0,2644.791666666667
0.7,Very Good,H,VS1,62.3,57.0,2540,5.68,5.72,3.55,2540.0,3628.571428571429
0.72,Very Good,F,SI1,62.3,57.0,2540,5.72,5.77,3.58,2540.0,3527.777777777778
1.03,Good,I,I1,57.9,59.0,2540,6.67,6.62,3.85,2540.0,2466.019417475728
0.96,Fair,I,SI2,66.3,58.0,2540,6.07,5.9,3.97,2540.0,2645.8333333333335
0.7,Ideal,H,VVS1,62.0,57.0,2541,5.66,5.7,3.52,2541.0,3630.0000000000005
0.75,Good,D,SI2,59.9,61.0,2541,5.9,5.96,3.55,2541.0,3388.0
0.53,Very Good,D,VVS2,60.5,57.0,2542,5.23,5.31,3.19,2542.0,4796.226415094339
0.53,Very Good,E,IF,59.8,60.0,2542,5.28,5.35,3.18,2542.0,4796.226415094339
0.8,Good,E,SI2,61.4,59.0,2542,5.94,6.01,3.67,2542.0,3177.5
0.7,Ideal,E,SI1,62.2,57.0,2542,5.72,5.67,3.54,2542.0,3631.4285714285716
0.71,Very Good,G,VS2,61.5,57.0,2543,5.69,5.73,3.51,2543.0,3581.690140845071
0.83,Very Good,G,SI2,63.3,57.0,2543,5.97,5.91,3.76,2543.0,3063.855421686747
0.83,Premium,G,SI2,61.9,56.0,2543,6.04,5.97,3.72,2543.0,3063.855421686747
0.71,Ideal,G,VS2,62.5,56.0,2543,5.67,5.72,3.56,2543.0,3581.690140845071
0.84,Very Good,J,VS1,61.9,58.0,2544,6.03,6.05,3.74,2544.0,3028.571428571429
0.61,Ideal,G,VVS1,62.7,58.0,2544,5.39,5.43,3.39,2544.0,4170.491803278688
0.83,Premium,E,SI2,62.0,61.0,2544,6.05,5.98,3.73,2544.0,3065.0602409638554
0.82,Premium,F,SI2,62.5,59.0,2544,6.0,5.94,3.73,2544.0,3102.439024390244
0.7,Very Good,G,SI1,62.5,59.0,2545,5.69,5.73,3.57,2545.0,3635.714285714286
0.75,Very Good,G,SI1,60.9,58.0,2545,5.84,5.88,3.57,2545.0,3393.3333333333335
0.81,Very Good,G,SI2,63.4,58.0,2545,5.87,5.92,3.74,2545.0,3141.975308641975
0.51,Ideal,E,VVS2,60.7,58.0,2545,5.19,5.17,3.14,2545.0,4990.196078431372
0.72,Ideal,F,VS2,62.5,56.0,2546,5.73,5.76,3.59,2546.0,3536.1111111111113
0.57,Ideal,D,VS2,61.3,56.0,2546,5.35,5.42,3.3,2546.0,4466.666666666667
0.7,Good,D,SI1,62.6,62.0,2546,5.61,5.64,3.52,2546.0,3637.1428571428573
0.77,Premium,H,VS2,59.4,60.0,2546,6.0,5.96,3.55,2546.0,3306.4935064935066
0.71,Good,D,SI1,64.1,56.0,2547,5.63,5.6,3.6,2547.0,3587.323943661972
0.71,Premium,D,SI1,59.2,62.0,2547,5.83,5.8,3.44,2547.0,3587.323943661972
0.7,Very Good,H,SI1,61.1,56.0,2548,5.72,5.76,3.51,2548.0,3640.0000000000005
0.73,Very Good,D,SI1,63.6,57.0,2548,5.68,5.71,3.62,2548.0,3490.4109589041095
0.32,Very Good,D,SI1,62.9,56.0,550,4.38,4.4,2.76,550.0,1718.75
0.32,Good,D,SI1,63.7,55.0,550,4.31,4.33,2.75,550.0,1718.75
0.33,Ideal,F,SI1,60.6,56.0,550,4.46,4.49,2.71,550.0,1666.6666666666665
0.31,Very Good,I,VVS2,62.5,55.0,551,4.33,4.36,2.71,551.0,1777.4193548387098
0.34,Very Good,F,SI1,60.9,60.0,551,4.52,4.55,2.76,551.0,1620.5882352941176
0.33,Ideal,H,VS2,60.7,55.0,551,4.48,4.51,2.73,551.0,1669.6969696969695
0.36,Ideal,F,SI1,61.1,57.0,551,4.57,4.6,2.8,551.0,1530.5555555555557
0.35,Very Good,H,SI2,63.2,61.0,551,4.49,4.47,2.83,551.0,1574.2857142857144
0.35,Premium,H,SI2,62.0,58.0,551,4.5,4.47,2.78,551.0,1574.2857142857144
0.37,Premium,G,SI1,62.1,60.0,551,4.54,4.61,2.84,551.0,1489.1891891891892
0.37,Very Good,G,SI1,60.0,57.0,551,4.67,4.7,2.81,551.0,1489.1891891891892
0.32,Ideal,G,VS1,61.3,55.0,551,4.43,4.45,2.72,551.0,1721.875
0.33,Very Good,I,VVS2,61.6,57.0,552,4.43,4.45,2.73,552.0,1672.7272727272727
0.3,Very Good,G,VVS2,61.6,56.0,552,4.27,4.3,2.64,552.0,1840.0
0.27,Very Good,F,VVS2,61.3,62.0,552,4.15,4.2,2.56,552.0,2044.4444444444443
0.24,Very Good,F,VVS2,62.2,58.0,552,3.97,4.01,2.48,552.0,2300.0
0.24,Very Good,F,VVS2,62.3,58.0,552,3.95,3.98,2.47,552.0,2300.0
0.24,Very Good,F,VVS2,62.8,58.0,552,3.95,3.98,2.49,552.0,2300.0
